  0.1270E+00  0.2498E+03  0.8518E+01  0.2679E+01
  0.1280E+00  0.2498E+03  0.8531E+01  0.2702E+01
  0.1290E+00  0.2497E+03  0.8544E+01  0.2725E+01
  0.1300E+00  0.2497E+03  0.8557E+01  0.2749E+01
  0.1310E+00  0.2497E+03  0.8570E+01  0.2772E+01
  0.1320E+00  0.2496E+03  0.8583E+01  0.2795E+01
  0.1330E+00  0.2496E+03  0.8596E+01  0.2819E+01
  0.1340E+00  0.2495E+03  0.8609E+01  0.2842E+01
  0.1350E+00  0.2495E+03  0.8622E+01  0.2866E+01
  0.1360E+00  0.2495E+03  0.8635E+01  0.2889E+01
  0.1370E+00  0.2494E+03  0.8648E+01  0.2913E+01
  0.1380E+00  0.2494E+03  0.8661E+01  0.2936E+01
  0.1390E+00  0.2494E+03  0.8674E+01  0.2960E+01
  0.1400E+00  0.2493E+03  0.8687E+01  0.2984E+01
  0.1410E+00  0.2493E+03  0.8700E+01  0.3007E+01
  0.1420E+00  0.2493E+03  0.8713E+01  0.3031E+01
  0.1430E+00  0.2492E+03  0.8726E+01  0.3055E+01
  0.1440E+00  0.2492E+03  0.8739E+01  0.3079E+01
  0.1450E+00  0.2491E+03  0.8752E+01  0.3102E+01
  0.1460E+00  0.2491E+03  0.8765E+01  0.3126E+01
  0.1470E+00  0.2491E+03  0.8778E+01  0.3150E+01
  0.1480E+00  0.2490E+03  0.8792E+01  0.3174E+01
  0.1490E+00  0.2490E+03  0.8805E+01  0.3198E+01
  0.1500E+00  0.2490E+03  0.8818E+01  0.3222E+01
  0.1510E+00  0.2489E+03  0.8831E+01  0.3246E+01
  0.1520E+00  0.2489E+03  0.8844E+01  0.3270E+01
  0.1530E+00  0.2488E+03  0.8858E+01  0.3294E+01
  0.1540E+00  0.2488E+03  0.8871E+01  0.3319E+01
  0.1550E+00  0.2488E+03  0.8884E+01  0.3343E+01
  0.1560E+00  0.2487E+03  0.8897E+01  0.3367E+01
  0.1570E+00  0.2487E+03  0.8911E+01  0.3391E+01
  0.1580E+00  0.2487E+03  0.8924E+01  0.3416E+01
  0.1590E+00  0.2486E+03  0.8937E+01  0.3440E+01
  0.1600E+00  0.2486E+03  0.8950E+01  0.3464E+01
  0.1610E+00  0.2485E+03  0.8964E+01  0.3489E+01
  0.1620E+00  0.2485E+03  0.8977E+01  0.3513E+01
  0.1630E+00  0.2485E+03  0.8991E+01  0.3538E+01
  0.1640E+00  0.2484E+03  0.9004E+01  0.3562E+01
  0.1650E+00  0.2484E+03  0.9017E+01  0.3587E+01
  0.1660E+00  0.2484E+03  0.9031E+01  0.3611E+01
  0.1670E+00  0.2483E+03  0.9044E+01  0.3636E+01
  0.1680E+00  0.2483E+03  0.9058E+01  0.3661E+01
  0.1690E+00  0.2482E+03  0.9071E+01  0.3685E+01
  0.1700E+00  0.2482E+03  0.9084E+01  0.3710E+01
  0.1710E+00  0.2482E+03  0.9098E+01  0.3735E+01
  0.1720E+00  0.2481E+03  0.9111E+01  0.3760E+01
  0.1730E+00  0.2481E+03  0.9125E+01  0.3784E+01
  0.1740E+00  0.2481E+03  0.9138E+01  0.3809E+01
  0.1750E+00  0.2480E+03  0.9152E+01  0.3834E+01
  0.1760E+00  0.2480E+03  0.9165E+01  0.3859E+01
  0.1770E+00  0.2479E+03  0.9179E+01  0.3884E+01
  0.1780E+00  0.2479E+03  0.9193E+01  0.3909E+01
  0.1790E+00  0.2479E+03  0.9206E+01  0.3934E+01
  0.1800E+00  0.2478E+03  0.9220E+01  0.3959E+01
  0.1810E+00  0.2478E+03  0.9233E+01  0.3985E+01
  0.1820E+00  0.2477E+03  0.9247E+01  0.4010E+01
  0.1830E+00  0.2477E+03  0.9261E+01  0.4035E+01
  0.1840E+00  0.2477E+03  0.9274E+01  0.4060E+01
  0.1850E+00  0.2476E+03  0.9288E+01  0.4086E+01
  0.1860E+00  0.2476E+03  0.9302E+01  0.4111E+01
  0.1870E+00  0.2475E+03  0.9315E+01  0.4136E+01
  0.1880E+00  0.2475E+03  0.9329E+01  0.4162E+01
  0.1890E+00  0.2475E+03  0.9343E+01  0.4187E+01
  0.1900E+00  0.2474E+03  0.9357E+01  0.4213E+01
  0.1910E+00  0.2474E+03  0.9370E+01  0.4238E+01
  0.1920E+00  0.2474E+03  0.9384E+01  0.4264E+01
  0.1930E+00  0.2473E+03  0.9398E+01  0.4289E+01
  0.1940E+00  0.2473E+03  0.9412E+01  0.4315E+01
  0.1950E+00  0.2472E+03  0.9425E+01  0.4341E+01
  0.1960E+00  0.2472E+03  0.9439E+01  0.4366E+01
  0.1970E+00  0.2472E+03  0.9453E+01  0.4392E+01
  0.1980E+00  0.2471E+03  0.9467E+01  0.4418E+01
  0.1990E+00  0.2471E+03  0.9481E+01  0.4444E+01
  0.2000E+00  0.2470E+03  0.9495E+01  0.4469E+01
  0.2010E+00  0.2470E+03  0.9509E+01  0.4495E+01
  0.2020E+00  0.2470E+03  0.9523E+01  0.4521E+01
  0.2030E+00  0.2469E+03  0.9536E+01  0.4547E+01
  0.2040E+00  0.2469E+03  0.9550E+01  0.4573E+01
  0.2050E+00  0.2468E+03  0.9564E+01  0.4599E+01
  0.2060E+00  0.2468E+03  0.9578E+01  0.4625E+01
  0.2070E+00  0.2468E+03  0.9592E+01  0.4651E+01
  0.2080E+00  0.2467E+03  0.9606E+01  0.4678E+01
  0.2090E+00  0.2467E+03  0.9620E+01  0.4704E+01
  0.2100E+00  0.2466E+03  0.9634E+01  0.4730E+01
  0.2110E+00  0.2466E+03  0.9648E+01  0.4756E+01
  0.2120E+00  0.2466E+03  0.9662E+01  0.4783E+01
  0.2130E+00  0.2465E+03  0.9676E+01  0.4809E+01
  0.2140E+00  0.2465E+03  0.9690E+01  0.4835E+01
